id,nombre,precio_unidad,precio_bulk,formato,categoria,seccion
23204.0,"Comida perro júnior Compy con pollo, arroz, frutas y verduras",7.0,1.75,,Alimentación seca,Mascotas
38297.0,"Comida perro adulto Compy con ternera, pollo, verduras y arroz",16.95,0.94,,Alimentación seca,Mascotas
15974.0,"Comida perro adulto Compy con pollo, ternera, frutas y verduras",19.5,1.08,,Alimentación seca,Mascotas
15972.0,"Comida perro adulto Compy con pollo, ternera, frutas y verduras",6.5,1.63,,Alimentación seca,Mascotas
15970.0,"Comida perro adulto Compy con pollo, ternera, frutas y verduras",5.75,1.92,,Alimentación seca,Mascotas
23173.0,Aritos perro adulto y sénior Compy,8.3,2.08,,Alimentación seca,Mascotas
23172.0,Mini aritos perro adulto y sénior Compy,4.15,2.77,,Alimentación seca,Mascotas
52101.0,Comida perro adulto Compy original,12.8,0.71,,Alimentación seca,Mascotas
15973.0,"Comida perro adulto Compy con salmón, atún, frutas y verduras",7.0,1.75,,Alimentación seca,Mascotas
23207.0,"Comida perro júnior Supreme Compy con pollo fresco, frutas y verduras",6.0,4.0,,Alimentación seca,Mascotas
23209.0,"Comida perro sénior y adultos esterilizados Supreme Compy con pollo, frutas y verduras",9.5,3.17,,Alimentación seca,Mascotas
23171.0,Comida perro sénior esterilizados Supreme Compy pollo fresco con frutas y verduras,5.25,3.5,,Alimentación seca,Mascotas
15981.0,Comida perro adulto Supreme Compy salmón fresco con frutas y verduras,26.5,2.65,,Alimentación seca,Mascotas
15980.0,Comida perro adulto Supreme Compy salmón fresco con frutas y verduras,10.5,3.5,,Alimentación seca,Mascotas
15977.0,Comida perro adulto Supreme Compy salmón fresco con frutas y verduras,6.0,4.0,,Alimentación seca,Mascotas
15979.0,Comida perro adulto Supreme Compy pollo fresco con frutas y verduras,24.5,2.45,,Alimentación seca,Mascotas
15978.0,Comida perro adulto Supreme Compy pollo fresco con frutas y verduras,9.5,3.17,,Alimentación seca,Mascotas
15976.0,Comida perro adulto Supreme Compy pollo fresco con frutas y verduras,5.25,3.5,,Alimentación seca,Mascotas
52139.0,Ministick dental perro adulto Compy,2.2,8.8,,Aseo y cuidado,Mascotas
23812.0,Stick dental perro adulto con menta Compy,1.75,8.41,,Aseo y cuidado,Mascotas
13494.0,Huesos de cuero con pollo y zanahoria Compy perro adulto,1.75,14.58,,Aseo y cuidado,Mascotas
52143.0,Hueso dental perro adulto sabor menta y perejil Compy,1.75,9.11,,Aseo y cuidado,Mascotas
49760.0,Bolsas para residuos caninos Nuske Doggy bags,1.3,0.03,,Aseo y cuidado,Mascotas
8925.0,Champú perros y gatos con aloe vera Nuske efecto repelente,3.5,11.29,,Aseo y cuidado,Mascotas
52135.0,Snack palitos perro adulto con pollo y ternera Compy,1.1,5.5,,Snacks,Mascotas
52118.0,Snack corazones perro adulto Compy,1.65,4.71,,Snacks,Mascotas
52145.0,Snack barritas perro adulto de ternera y cordero Compy,1.05,11.93,,Snacks,Mascotas
22009.0,Snack barritas perro adulto de pollo e hígado Compy,1.05,11.93,,Snacks,Mascotas
70762.0,Snack galletas perro adulto con pollo y ternera Compy razas pequeñas y medianas,1.5,4.29,,Snacks,Mascotas
70763.0,Snack galletas perro adulto con pollo y ternera Compy razas medianas y grandes,1.95,2.79,,Snacks,Mascotas
11963.0,Snack nuggets perro adulto Compy 80% pollo,1.35,16.88,,Snacks,Mascotas
38131.0,Alimento completo para periquitos Granzoo,1.9,1.9,,Pájaro,Mascotas
38145.0,Barritas de fruta y miel para periquitos Natura,1.85,20.56,,Pájaro,Mascotas
38130.0,Alimento completo para canarios y jilgueros Granzoo,1.88,1.88,,Pájaro,Mascotas
38111.0,Barritas de fruta y miel para canarios Natura,1.85,20.56,,Pájaro,Mascotas
38220.0,Alimento completo para loros y cotorras Granzoo,3.3,4.71,,Pájaro,Mascotas
13646.0,Alimento completo para ninfa y agaporni Granzoo,1.85,2.31,,Pájaro,Mascotas
38007.0,Alimento completo conejos enanos Granzoo,1.7,2.13,,Otros,Mascotas
52765.0,"Alimento completo para roedores Granzoo hámster, cobaya y chinchilla",1.9,2.71,,Otros,Mascotas
84692.0,Croissant de mantequilla 26%,0.55,11.0,,Bollería dulce,Panadería y pastelería
83664.0,Pastel de crema 65%,0.55,10.0,,Bollería dulce,Panadería y pastelería
84629.0,12 Mini croissants de mantequilla,2.15,8.96,,Bollería dulce,Panadería y pastelería
84688.0,6 Croissant rellenos de cacao,1.75,6.36,,Bollería dulce,Panadería y pastelería
83995.0,Bizcocho de yogur Hacendado,3.5,4.38,,Bollería dulce,Panadería y pastelería
84710.0,Berlina glacé,1.35,6.75,,Bollería dulce,Panadería y pastelería
84785.0,Berlina al cacao,1.55,6.46,,Bollería dulce,Panadería y pastelería
84654.0,Rosquillas al cacao,1.55,8.52,,Bollería dulce,Panadería y pastelería
84684.0,8 Magdalenas con azúcar,2.7,7.11,,Bollería dulce,Panadería y pastelería
84900.0,8 Magdalenas con pepitas de chocolate,3.1,8.16,,Bollería dulce,Panadería y pastelería
84358.0,Ensaimada,1.0,12.05,,Bollería dulce,Panadería y pastelería
84458.0,Trenza con nueces 4%,1.0,12.5,,Bollería dulce,Panadería y pastelería
84663.0,Caracola con pasas 10%,1.0,9.71,,Bollería dulce,Panadería y pastelería
21588.0,Napolitana de chocolate 35%,0.95,7.92,,Bollería dulce,Panadería y pastelería
84754.0,Muffin chocolate 3%,1.45,12.08,,Bollería dulce,Panadería y pastelería
12809.0,Bizcocho de cacao,3.2,7.8,,Bollería dulce,Panadería y pastelería
9965.0,Bizcocho con azúcar moreno y nueces,3.35,8.38,,Bollería dulce,Panadería y pastelería
12985.0,3 Susos relleno de crema,1.65,10.78,,Bollería dulce,Panadería y pastelería
84736.0,Bizcocho de chocolate sin gluten y sin lactosa,3.2,10.67,,Bollería dulce,Panadería y pastelería
14443.0,Bizcocho azúcar sin gluten,2.9,9.67,,Bollería dulce,Panadería y pastelería
84937.0,8 Croissants surtidos rellenos de crema de cacao y crema con leche sabor a chocolate blanco,2.55,8.5,,Bollería dulce,Panadería y pastelería
20140.0,Berlina con cobertura de cacao crunch rellena de crema de cacao,1.25,12.5,,Bollería dulce,Panadería y pastelería
21540.0,Napolitana de crema 31%,0.95,7.92,,Bollería dulce,Panadería y pastelería
16288.0,Bizcocho de manzana,4.4,7.33,,Bollería dulce,Panadería y pastelería
84284.0,Empanada de atún,3.6,7.2,,Bollería salada,Panadería y pastelería
84287.0,Empanada de atún grande,7.2,6.43,,Bollería salada,Panadería y pastelería
84289.0,Empanada rellena de pollo y setas con crema de queso,3.65,7.3,,Bollería salada,Panadería y pastelería
84638.0,12 Mini saladas surtidas,1.25,6.41,,Bollería salada,Panadería y pastelería
84597.0,24 Mini saladas surtidas,2.5,6.41,,Bollería salada,Panadería y pastelería
84676.0,6 Mini empanadillas de pisto,1.75,8.84,,Bollería salada,Panadería y pastelería
14725.0,Hojaldre sabor pizza,1.3,13.0,,Bollería salada,Panadería y pastelería
84940.0,Napolitana mixta,0.9,6.92,,Bollería salada,Panadería y pastelería
84503.0,Empanadilla de tomate 22%,1.4,11.67,,Bollería salada,Panadería y pastelería
84706.0,Empanadilla de espinacas 26%,1.4,11.67,,Bollería salada,Panadería y pastelería
84622.0,Empanadilla de guisantes 13%,1.4,14.0,,Bollería salada,Panadería y pastelería
4912.0,Empanadilla de pollo 10% y bechamel,1.3,13.27,,Bollería salada,Panadería y pastelería
4911.0,Empanadilla de atún 16%,1.3,10.4,,Bollería salada,Panadería y pastelería
60846.0,Magdalenas Hacendado,2.0,3.64,,Bollería envasada,Panadería y pastelería
82032.0,Valencianas Hacendado,2.5,3.57,,Bollería envasada,Panadería y pastelería
82931.0,Croissant Hacendado,1.85,4.3,,Bollería envasada,Panadería y pastelería
82932.0,Croissant relleno de crema al cacao Hacendado,1.95,5.2,,Bollería envasada,Panadería y pastelería
82221.0,Fartons tradicionales Polo,1.3,10.83,,Bollería envasada,Panadería y pastelería
82609.0,Bollo con pepitas de chocolate Hacendado Choco Buns,1.65,6.6,,Bollería envasada,Panadería y pastelería
82090.0,Ensaimadas Hacendado,1.7,4.86,,Bollería envasada,Panadería y pastelería
82933.0,Pan de leche Hacendado,1.85,3.85,,Bollería envasada,Panadería y pastelería
82098.0,Bocaditos bañados al cacao Hacendado,2.3,4.6,,Bollería envasada,Panadería y pastelería
82699.0,Sobaos Hacendado,2.1,4.38,,Bollería envasada,Panadería y pastelería
82551.0,Crepes rellenos de chocolate Hacendado,1.45,7.55,,Bollería envasada,Panadería y pastelería
82905.0,Palmeritas Hacendado,1.55,5.74,,Bollería envasada,Panadería y pastelería
52891.0,Gofres clásicos Hacendado,1.3,5.91,,Bollería envasada,Panadería y pastelería
52892.0,Gofres con chocolate Hacendado,1.55,5.54,,Bollería envasada,Panadería y pastelería
23373.0,Napolitanas con relleno de cacao Hacendado,1.8,4.86,,Bollería envasada,Panadería y pastelería
82900.0,Rosegones pasta de almendras Hacendado,1.9,7.6,,Bollería envasada,Panadería y pastelería
23372.0,Bizcochos de huevo Hacendado,1.8,4.5,,Bollería envasada,Panadería y pastelería
23374.0,Napolitanas con relleno sabor crema Hacendado,1.8,4.86,,Bollería envasada,Panadería y pastelería
82908.0,Tortas de aceite Inés Rosales,2.1,11.67,,Bollería envasada,Panadería y pastelería
82920.0,Tortas de aceite Inés Rosales sin azúcar,2.65,17.67,,Bollería envasada,Panadería y pastelería
82744.0,Bizcocho de chocolate sin gluten Hacendado,2.2,11.0,,Bollería envasada,Panadería y pastelería
82757.0,Magdalenas sin gluten Hacendado,2.65,12.62,,Bollería envasada,Panadería y pastelería
82732.0,Magdalenas integrales 0% azúcares añadidos Hacendado,2.1,7.5,,Bollería envasada,Panadería y pastelería
82731.0,Magdalenas al cacao Hacendado,2.1,6.0,,Bollería envasada,Panadería y pastelería
16317.0,Mantecadas Hacendado,2.3,4.42,,Bollería envasada,Panadería y pastelería
35941.0,Mini magdalenas con pepitas de chocolate con leche Hacendado,1.9,7.04,,Bollería envasada,Panadería y pastelería
52992.0,Caña de hojaldre rellena de crema sabor vainilla Hacendado con cobertura de cacao,1.7,6.67,,Bollería envasada,Panadería y pastelería
15165.0,Bizcocho Hacendado,1.75,6.03,,Bollería envasada,Panadería y pastelería
85787.0,Espiral al cacao Hacendado,0.37,5.75,,Pastelitos surtidos,Panadería y pastelería
85786.0,Bizcocho con baño de cacao Hacendado,0.39,5.75,,Pastelitos surtidos,Panadería y pastelería
15193.0,Coquito,0.19,5.75,,Pastelitos surtidos,Panadería y pastelería
85788.0,Rosquilla al cacao Hacendado,0.21,5.75,,Pastelitos surtidos,Panadería y pastelería
85795.0,Hojaldre cabello de Ángel Hacendado,0.58,5.75,,Pastelitos surtidos,Panadería y pastelería
22139.0,Rollo con sabor nata Hacendado,0.24,5.75,,Pastelitos surtidos,Panadería y pastelería
22140.0,Rollo con sabor avellana Hacendado,0.24,5.75,,Pastelitos surtidos,Panadería y pastelería
7927.0,Hojaldre relleno de crema Hacendado sin azúcar añadido,0.46,5.75,,Pastelitos surtidos,Panadería y pastelería
15157.0,Hojaldre relleno de crema de cacao Hacendado,0.29,5.75,,Pastelitos surtidos,Panadería y pastelería
21432.0,Pasta de almendra Hacendado,0.29,5.75,,Pastelitos surtidos,Panadería y pastelería
21472.0,Rosquilla de cacao Caocream Hacendado,0.3,5.75,,Pastelitos surtidos,Panadería y pastelería
29100.0,Harina de trigo Hacendado,0.72,0.72,,Harina,Panadería y pastelería
29106.0,Harina de trigo grande Hacendado,2.95,0.59,,Harina,Panadería y pastelería
29019.0,Harina de fuerza Hacendado,0.95,0.95,,Harina,Panadería y pastelería
29017.0,Preparado para repostería con impulsor incorporado Hacendado,1.05,1.05,,Harina,Panadería y pastelería
29165.0,Harina de maíz blanco precocida Hacendado,1.65,1.65,,Harina,Panadería y pastelería
9588.0,Harina fina de maíz Hacendado,1.2,3.0,,Harina,Panadería y pastelería
29134.0,Harina integral de trigo Hacendado,0.9,0.9,,Harina,Panadería y pastelería
23646.0,Preparado para pizzas Hacendado,1.45,1.45,,Harina,Panadería y pastelería
29174.0,Harina de espelta Hacendado 100% integral,1.45,1.45,,Harina,Panadería y pastelería
29180.0,Harina semolosa de trigo Hacendado especial para fritos,1.2,1.2,,Harina,Panadería y pastelería
29130.0,Harina de arroz Hacendado,1.31,2.62,,Harina,Panadería y pastelería
80291.0,Sémola de trigo Hacendado,1.6,3.2,,Harina,Panadería y pastelería
80292.0,Preparado para repostería y panificación Hacendado,2.7,2.7,,Harina,Panadería y pastelería
29373.0,Harina de garbanzo Hacendado,2.0,4.0,,Harina,Panadería y pastelería
87811.0,Levadura fresca Levital,0.5,10.0,,Levadura y preparado repostería,Panadería y pastelería
12531.0,Chocolate negro fundir Hacendado,2.35,11.75,,Levadura y preparado repostería,Panadería y pastelería
29225.0,Impulsor gasificante en polvo Royal uso alimentario,2.25,28.13,,Levadura y preparado repostería,Panadería y pastelería
80293.0,Impulsor gasificante repostería Hacendado para uso alimentario,0.7,7.78,,Levadura y preparado repostería,Panadería y pastelería
29004.0,Gasificante repostería casera Hacendado,0.7,15.91,,Levadura y preparado repostería,Panadería y pastelería
32358.0,Preparado en polvo cuajada azucarada Royal sabor lácteo,1.45,30.21,,Levadura y preparado repostería,Panadería y pastelería
12544.0,Gotas de chocolate negro para fundir Hacendado,2.75,11.0,,Levadura y preparado repostería,Panadería y pastelería
32045.0,Preparado en polvo flan Hacendado,1.4,7.37,,Levadura y preparado repostería,Panadería y pastelería
12543.0,Chocolate blanco fundir Hacendado,2.25,11.25,,Levadura y preparado repostería,Panadería y pastelería
32030.0,Preparado en polvo flanes y natillas Maizena Potax,1.75,9.11,,Levadura y preparado repostería,Panadería y pastelería
32524.0,Aroma de vainilla Hacendado,2.0,13.33,,Levadura y preparado repostería,Panadería y pastelería
32329.0,Preparado en polvo natillas Hacendado,1.4,15.73,,Levadura y preparado repostería,Panadería y pastelería
32361.0,Preparado en polvo gelatina fresa Hacendado,1.5,8.82,,Levadura y preparado repostería,Panadería y pastelería
32369.0,Preparado en polvo gelatina arándano Hacendado 0% azúcar,2.0,64.52,,Levadura y preparado repostería,Panadería y pastelería
12530.0,Chocolate negro 70% cacao fundir Hacendado 0% azúcares añadidos,3.4,17.0,,Levadura y preparado repostería,Panadería y pastelería
12533.0,Chocolate con leche fundir Hacendado,2.35,11.75,,Levadura y preparado repostería,Panadería y pastelería
86998.0,Levadura de panadería Hacendado,1.6,22.86,,Levadura y preparado repostería,Panadería y pastelería
11601.0,Preparado en polvo instantáneo para crepes Hacendado,2.0,11.76,,Levadura y preparado repostería,Panadería y pastelería
63451.0,Masa fresca hojaldre Hacendado,2.4,4.62,,Masas,Panadería y pastelería
63440.0,Masa para empanadillas y postres Buitoni,1.15,7.19,,Masas,Panadería y pastelería
63474.0,Masa fresca Hacendado hojaldre con mantequilla,2.95,5.67,,Masas,Panadería y pastelería
63464.0,Masa fresca quebrada brisa Hacendado,2.2,4.78,,Masas,Panadería y pastelería
63476.0,Masa fresca empanada Hacendado,2.4,5.22,,Masas,Panadería y pastelería
63657.0,Masa de hojaldre sin gluten Hacendado,2.8,10.0,,Masas,Panadería y pastelería
10459.0,Masa filo,1.95,7.8,,Masas,Panadería y pastelería
9860.0,Masa gruesa para empanadas Buitoni estilo Argentino,2.3,6.57,,Masas,Panadería y pastelería
83203.1,3 Barras de pan,1.19,1.59,,Barra de pan,Panadería y pastelería
83202.1,Barra de pan,0.5,2.0,,Barra de pan,Panadería y pastelería
83232.1,3 Barras de pan aceite de oliva,1.51,2.52,,Barra de pan,Panadería y pastelería
83231.1,Barra pan de aceite de oliva,0.57,2.85,,Barra de pan,Panadería y pastelería
83230.0,Baguette masa madre,0.57,2.28,,Barra de pan,Panadería y pastelería
82830.1,Barra de pan campesina masa madre,0.65,2.6,,Barra de pan,Panadería y pastelería
82753.0,Baguette sin gluten,1.95,11.14,,Barra de pan,Panadería y pastelería
9660.1,Barra pan de agua,0.95,3.96,,Barra de pan,Panadería y pastelería
82380.1,Pan campeón del mundo,1.99,2.65,,Barra de pan,Panadería y pastelería
12049.1,Pan integral trigo 100%,1.5,4.29,,Barra de pan,Panadería y pastelería
15691.1,Hogaza de centeno 50%,1.7,3.4,,Barra de pan,Panadería y pastelería
23086.1,Barra pan de pueblo,1.58,1.98,,Barra de pan,Panadería y pastelería
86610.1,Barra de pan espiga,1.04,2.6,,Barra de pan,Panadería y pastelería
9664.0,3 Bocadillos,1.04,2.67,,Pan de bocadillo,Panadería y pastelería
67563.0,Panecillo de queso 18%,0.5,5.88,,Pan de bocadillo,Panadería y pastelería
6459.0,4 Panes chapata de cristal,1.3,4.58,,Pan de bocadillo,Panadería y pastelería
83116.0,Pan mini semillas,0.33,3.67,,Pan de bocadillo,Panadería y pastelería
83452.0,5 Barras de pan 51% integral,1.36,2.18,,Pan de bocadillo,Panadería y pastelería
83284.0,Panecillo harina integral 50% de trigo sin sal añadida,0.33,4.13,,Pan de bocadillo,Panadería y pastelería
14431.0,6 Panes de leche 3%,1.51,3.15,,Pan de bocadillo,Panadería y pastelería
83292.0,6 Panes pulguitas sin aditivos,1.04,4.33,,Pan de bocadillo,Panadería y pastelería
25742.0,Panecillo de trigo integral 30%,0.35,5.0,,Pan de bocadillo,Panadería y pastelería
83056.0,6 Panes de centeno 51%,1.47,3.16,,Pan de bocadillo,Panadería y pastelería
5841.0,11 Panecillos,1.14,2.3,,Pan de bocadillo,Panadería y pastelería
83594.0,Pan Viena,0.4,5.0,,Pan de bocadillo,Panadería y pastelería
22844.0,Pan Bretzel,1.0,10.53,,Pan de bocadillo,Panadería y pastelería
22388.0,6 Panecillos integrales 100%,1.05,3.89,,Pan de bocadillo,Panadería y pastelería
5850.0,4 Panes de cristal redondos cortados 100 % natural,1.84,7.67,,Pan de bocadillo,Panadería y pastelería
60354.0,2 Panes integrales 100% fino,1.4,8.48,,Pan de bocadillo,Panadería y pastelería
92998.0,Panecillo sin sal añadida,0.42,4.94,,Pan de bocadillo,Panadería y pastelería
82380.2,Pan campeón del mundo rebanado,1.99,2.65,,Pan rebanado,Panadería y pastelería
12049.2,Pan integral de trigo 100% rebanado,1.5,4.29,,Pan rebanado,Panadería y pastelería
83203.2,3 Barras de pan rebanadas,1.19,1.59,,Pan rebanado,Panadería y pastelería
83202.2,Barra de pan rebanada,0.5,2.0,,Pan rebanado,Panadería y pastelería
83232.2,3 Barras de pan aceite de oliva rebanadas,1.51,2.52,,Pan rebanado,Panadería y pastelería
83231.2,Barra pan de aceite de oliva rebanada,0.57,2.85,,Pan rebanado,Panadería y pastelería
82830.2,Barra de pan campesina masa madre rebanada,0.65,2.6,,Pan rebanado,Panadería y pastelería
9660.2,Barra pan de agua rebanada,0.95,3.96,,Pan rebanado,Panadería y pastelería
15691.2,Hogaza de centeno 50% rebanado,1.7,3.4,,Pan rebanado,Panadería y pastelería
23086.2,Barra pan de pueblo rebanada,1.58,1.98,,Pan rebanado,Panadería y pastelería
86610.2,Barra de pan espiga rebanado,1.04,2.6,,Pan rebanado,Panadería y pastelería
82322.0,Pan de molde blanco sin corteza Hacendado,1.13,2.51,,Pan de molde,Panadería y pastelería
82324.0,Pan de molde blanco familiar Hacendado,1.18,1.44,,Pan de molde,Panadería y pastelería
13810.0,Pan de molde blanco Hacendado,0.8,1.74,,Pan de molde,Panadería y pastelería
83886.0,Pan de molde 100% integral familiar Hacendado,1.18,1.44,,Pan de molde,Panadería y pastelería
82328.0,Pan de molde 100% integral Hacendado,0.9,1.96,,Pan de molde,Panadería y pastelería
23643.0,Pan de molde 100% integral sin corteza Hacendado,1.23,2.73,,Pan de molde,Panadería y pastelería
23359.0,Pan de molde blanco natural rústico Hacendado,1.51,2.75,,Pan de molde,Panadería y pastelería
82326.0,Pan de molde blanco rebanada gruesa Hacendado,1.7,2.07,,Pan de molde,Panadería y pastelería
86750.0,Pan de molde cereales sin gluten Hacendado,2.74,5.83,,Pan de molde,Panadería y pastelería
35711.0,Pan de molde sin gluten blanco Hacendado,2.74,5.48,,Pan de molde,Panadería y pastelería
83558.0,Pan 5 semillas,1.5,3.0,,Otros panes,Panadería y pastelería
83560.0,Barra de pan tradicional,1.28,1.83,,Otros panes,Panadería y pastelería
14961.0,Pan de molde espelta 100% integral Hacendado natural,1.75,3.18,,Otros panes,Panadería y pastelería
82295.0,Pan de molde con 35% avena Hacendado 0% azúcares añadidos con harina 100% integral,1.37,2.98,,Otros panes,Panadería y pastelería
83869.0,Pan de molde semillas y pipas de calabaza Hacendado,1.65,2.84,,Otros panes,Panadería y pastelería
82302.0,Pan de molde con 55% centeno Hacendado,1.47,2.04,,Otros panes,Panadería y pastelería
83547.0,Pan de molde 12 cereales y semillas Hacendado,1.61,2.37,,Otros panes,Panadería y pastelería
82735.0,Hogaza sin gluten,2.96,9.87,,Otros panes,Panadería y pastelería
22899.0,Pan Brioche Hacendado,2.35,5.88,,Otros panes,Panadería y pastelería
23843.0,Pan Bagel Hacendado,1.42,4.73,,Otros panes,Panadería y pastelería
35849.0,Pan redondo sin gluten Hacendado,1.93,12.06,,Otros panes,Panadería y pastelería
9369.0,"Media Hogaza integral de avena, semillas de girasol y sésamo rebanado",0.95,2.71,,Otros panes,Panadería y pastelería
80859.0,Tortillas de trigo Hacendado,1.15,3.19,,Pan de hamburguesa y wrap,Panadería y pastelería
82332.0,Pan hot dog Hacendado,0.9,2.73,,Pan de hamburguesa y wrap,Panadería y pastelería
13803.0,Pan maxi hamburguesa Hacendado,0.85,2.83,,Pan de hamburguesa y wrap,Panadería y pastelería
80942.0,Tortillas de trigo integrales Hacendado,1.55,4.31,,Pan de hamburguesa y wrap,Panadería y pastelería
52602.0,Pan de hamburguesa Brioche Hacendado,1.1,7.33,,Pan de hamburguesa y wrap,Panadería y pastelería
80870.0,Maxi tortillas de trigo Hacendado,1.5,4.17,,Pan de hamburguesa y wrap,Panadería y pastelería
82331.0,Pan de hamburguesa Hacendado,0.95,4.32,,Pan de hamburguesa y wrap,Panadería y pastelería
80939.0,Mini tortillas de trigo Hacendado,1.65,5.5,,Pan de hamburguesa y wrap,Panadería y pastelería
84429.0,Pan Mini bocados Hacendado,1.2,7.27,,Pan de hamburguesa y wrap,Panadería y pastelería
60251.0,Pan de hamburguesa Hacendado Rústico 100% integral,1.18,3.58,,Pan de hamburguesa y wrap,Panadería y pastelería
80531.0,Tortillas de avena 51% Hacendado,1.85,5.14,,Pan de hamburguesa y wrap,Panadería y pastelería
86328.0,Tortillas de maíz Hacendado,1.85,8.89,,Pan de hamburguesa y wrap,Panadería y pastelería
14378.0,Pan de pita Mission,2.1,7.0,,Pan de hamburguesa y wrap,Panadería y pastelería
21448.0,Piadina Hacendado,2.2,5.5,,Pan de hamburguesa y wrap,Panadería y pastelería
82287.0,Pan tostado classic Hacendado,1.7,3.09,,Pan tostado,Panadería y pastelería
82290.0,Pan tostado cereales y semillas Hacendado,2.22,4.04,,Pan tostado,Panadería y pastelería
82665.0,Pan tostado pasas Hacendado,1.15,9.58,,Pan tostado,Panadería y pastelería
82842.0,Pan tostado 100% espelta integral Hacendado,1.47,5.88,,Pan tostado,Panadería y pastelería
82277.0,Panecillo tostado classic Hacendado,1.13,3.77,,Pan tostado,Panadería y pastelería
82070.0,Mini tostadas de trigo Hacendado extra finas,1.32,13.2,,Pan tostado,Panadería y pastelería
86008.0,Pan tostado 100% integral,1.8,3.27,,Pan tostado,Panadería y pastelería
82117.0,Mini biscotes de trigo Diatosta,0.76,6.33,,Pan tostado,Panadería y pastelería
82417.0,Panecillos tostados cereales y semillas Hacendado,1.28,5.12,,Pan tostado,Panadería y pastelería
13445.0,Panecillo tostado 100% integral de trigo Hacendado,1.13,3.77,,Pan tostado,Panadería y pastelería
83789.0,Pan tostado 100% integral bajo en sal y en azúcares Hacendado,2.17,4.02,,Pan tostado,Panadería y pastelería
82150.0,Pan tostado vitalité Wasa,2.45,8.75,,Pan tostado,Panadería y pastelería
82190.0,Pan tostado con tomate Hacendado,1.28,7.53,,Pan tostado,Panadería y pastelería
82199.0,Pan tostado con ajo y perejil Hacendado,1.28,7.53,,Pan tostado,Panadería y pastelería
82130.0,Tortas cenceñas para gazpacho manchego Ruiz,0.65,3.71,,Pan tostado,Panadería y pastelería
20875.0,Pan tostado de maíz y pipas Hacendado,1.05,9.55,,Pan tostado,Panadería y pastelería
82219.0,Pan rallado Hacendado,0.85,1.13,,Pan rallado,Panadería y pastelería
82227.0,Pan rallado con ajo y perejil Hacendado,1.0,2.0,,Pan rallado,Panadería y pastelería
82352.0,Pan rallado casero Hacendado,1.0,2.0,,Pan rallado,Panadería y pastelería
82656.0,Pan rallado de arroz Hacendado,2.0,5.71,,Pan rallado,Panadería y pastelería
22932.0,Preparado crujiente Hacendado,1.6,4.0,,Pan rallado,Panadería y pastelería
82626.0,Crackers integrales de espelta Bachman,1.65,6.88,,Crakers y tartaletas,Panadería y pastelería
82655.0,Pan de fibra y sésamo Hacendado,1.13,4.52,,Crakers y tartaletas,Panadería y pastelería
82585.0,Galletas saladas salpicks Galbusera,1.9,4.75,,Crakers y tartaletas,Panadería y pastelería
82412.0,Crackers 30% integral,1.84,3.68,,Crakers y tartaletas,Panadería y pastelería
82439.0,Crackers con sal Hacendado,1.84,3.68,,Crakers y tartaletas,Panadería y pastelería
82651.0,Crackers sin gluten Hacendado con romero,1.7,8.5,,Crakers y tartaletas,Panadería y pastelería
82839.0,Tostadas de arroz y maíz Hacendado,1.45,14.5,,Crakers y tartaletas,Panadería y pastelería
21584.0,Galletas saladas de semillas y orégano Hacendado,1.45,5.8,,Crakers y tartaletas,Panadería y pastelería
13631.0,Picos saladitos Hacendado,1.13,4.52,,Picos,Panadería y pastelería
86215.0,Picos 100% integrales Hacendado,0.8,3.2,,Picos,Panadería y pastelería
82279.0,Picos Hacendado,0.8,3.2,,Picos,Panadería y pastelería
82365.0,Regañá Hacendado,1.04,4.16,,Picos,Panadería y pastelería
22249.0,Piquitos bajos en sal Hacendado con orégano y tomillo,1.23,4.92,,Picos,Panadería y pastelería
82599.0,Grissini palitos de pan Hacendado,1.65,6.6,,Picos,Panadería y pastelería
13450.0,Picos sin gluten Hacendado,1.42,14.2,,Picos,Panadería y pastelería
67953.0,Picos camperos Hacendado,0.99,3.96,,Picos,Panadería y pastelería
82222.0,Piquitos con salvado San Roque,0.9,6.34,,Picos,Panadería y pastelería
86832.0,Regañá artesana Hacendado,1.5,7.5,,Picos,Panadería y pastelería
82007.0,Rosquilletas tradicionales Hacendado,1.04,6.5,,Rosquilletas,Panadería y pastelería
82772.0,Rosquilletas de horno saladitas Anitin,1.37,8.9,,Rosquilletas,Panadería y pastelería
82765.0,Palitos de pan con pipas Anitin,1.32,7.95,,Rosquilletas,Panadería y pastelería
82773.0,Rosquilletas de horno Anitin,1.37,8.9,,Rosquilletas,Panadería y pastelería
82770.0,Palitos de pan con cacahuete Anitin,1.32,7.95,,Rosquilletas,Panadería y pastelería
13372.0,Palitos con frutos secos Hacendado,1.04,8.0,,Rosquilletas,Panadería y pastelería
86559.0,Palitos de pan 100% trigo espelta integral Anitin,1.32,8.8,,Rosquilletas,Panadería y pastelería
82728.0,Palitos de pan con chocolate Anitin,1.42,8.26,,Rosquilletas,Panadería y pastelería
82892.0,Palitos de pan con queso Anitin,1.32,9.3,,Rosquilletas,Panadería y pastelería
73395.0,Palitos de pan con aceitunas Hacendado,1.18,9.22,,Rosquilletas,Panadería y pastelería
22396.0,Panes especiales con tomate y orégano Hacendado,0.85,10.63,,Rosquilletas,Panadería y pastelería
22397.0,Panes especiales sabor pizza con queso Hacendado,0.85,10.63,,Rosquilletas,Panadería y pastelería
